chapter_id,verse_number,verse_key,arabic_text,arabic_text_raw,turkish_text
40,7,40:7,الذين يحملون العرش ومن حولهۥ يسبحون بحمد ربهم ويومنون بهۦ ويستغفرون للذين ءامنوا۟ ربنا وسعت كل شىء رحمة وعلما فاغفر للذين تابوا۟ واتبعوا۟ سبيلك وقهم عذاب الجحيم,ٱلَّذِينَ يَحْمِلُونَ ٱلْعَرْشَ وَمَنْ حَوْلَهُۥ يُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَيُؤْمِنُونَ بِهِۦ وَيَسْتَغْفِرُونَ لِلَّذِينَ ءَامَنُوا۟ رَبَّنَا وَسِعْتَ كُلَّ شَىْءٍ رَّحْمَةً وَعِلْمًا فَٱغْفِرْ لِلَّذِينَ تَابُوا۟ وَٱتَّبَعُوا۟ سَبِيلَكَ وَقِهِمْ عَذَابَ ٱلْجَحِيمِ,"Arşı yüklenen ve çevresinde bulunanlar, Rablerini överek tesbih ederler; O'na inanırlar. Müminler için: &quot;Rabbimiz! İlmin ve rahmetin herşeyi içine almıştır. Tevbe edip Senin yoluna uyanları bağışla; onları cehennemin azabından koru&quot; diye bağışlanma dilerler."
40,8,40:8,ربنا وادخلهم جنت عدن التى وعدتهم ومن صلح من ءابايهم وازوجهم وذريتهم ۚ انك انت العزيز الحكيم,رَبَّنَا وَأَدْخِلْهُمْ جَنَّـٰتِ عَدْنٍ ٱلَّتِى وَعَدتَّهُمْ وَمَن صَلَحَ مِنْ ءَابَآئِهِمْ وَأَزْوَٰجِهِمْ وَذُرِّيَّـٰتِهِمْ ۚ إِنَّكَ أَنتَ ٱلْعَزِيزُ ٱلْحَكِيمُ,"&quot;Rabbimiz! Müminleri ve babalarından, eşlerinden, soylarından iyi olanları, kendilerine söz verdiğin Adn cennetlerine koy; şüphesiz güçlü olan, Hakim olan ancak Sensin&quot;"
40,9,40:9,وقهم السيات ۚ ومن تق السيات يوميذ فقد رحمتهۥ ۚ وذلك هو الفوز العظيم,وَقِهِمُ ٱلسَّيِّـَٔاتِ ۚ وَمَن تَقِ ٱلسَّيِّـَٔاتِ يَوْمَئِذٍ فَقَدْ رَحِمْتَهُۥ ۚ وَذَٰلِكَ هُوَ ٱلْفَوْزُ ٱلْعَظِيمُ,"&quot;Onları kötülüklerden koru! O gün kötülüklerden kimi korursan, ona şüphesiz rahmet etmiş olursun. Bu büyük kurtuluştur.&quot;"
40,10,40:10,ان الذين كفروا۟ ينادون لمقت الله اكبر من مقتكم انفسكم اذ تدعون الى الايمن فتكفرون,إِنَّ ٱلَّذِينَ كَفَرُوا۟ يُنَادَوْنَ لَمَقْتُ ٱللَّهِ أَكْبَرُ مِن مَّقْتِكُمْ أَنفُسَكُمْ إِذْ تُدْعَوْنَ إِلَى ٱلْإِيمَـٰنِ فَتَكْفُرُونَ,"Ama inkar edenlere, &quot;Allah'ın gazabı, sizin birbirinize olan öfkenizden daha büyüktür; imana çağrıldığınızda inkar ederdiniz&quot; diye seslenilir."
41,1,41:1, حم, حمٓ,"Ha, Mim."
41,2,41:2,تنزيل من الرحمن الرحيم,تَنزِيلٌ مِّنَ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ,"Bu Kitap, merhametli olan Allah katından indirilmedir; bilen bir millet için müjdeci ve uyarıcı olmak üzere Arapça okunarak, ayetleri uzun uzun açıklanmıştır. Ama insanların çoğu yüz çevirmiştir, onlar işitmezler de: &quot;Bizi çağırdığın şeye karşı kalblerimiz kapalıdır, kulaklarımızda ağırlık, bizimle senin aranda anlaşmamıza engel vardır; istediğini yap, biz de yapacağız&quot; derler."
41,3,41:3,كتب فصلت ءايتهۥ قرءانا عربيا لقوم يعلمون,كِتَـٰبٌ فُصِّلَتْ ءَايَـٰتُهُۥ قُرْءَانًا عَرَبِيًّا لِّقَوْمٍ يَعْلَمُونَ,"Bu Kitap, merhametli olan Allah katından indirilmedir; bilen bir millet için müjdeci ve uyarıcı olmak üzere Arapça okunarak, ayetleri uzun uzun açıklanmıştır. Ama insanların çoğu yüz çevirmiştir, onlar işitmezler de: &quot;Bizi çağırdığın şeye karşı kalblerimiz kapalıdır, kulaklarımızda ağırlık, bizimle senin aranda anlaşmamıza engel vardır; istediğini yap, biz de yapacağız&quot; derler."
41,4,41:4,بشيرا ونذيرا فاعرض اكثرهم فهم لا يسمعون,بَشِيرًا وَنَذِيرًا فَأَعْرَضَ أَكْثَرُهُمْ فَهُمْ لَا يَسْمَعُونَ,"Bu Kitap, merhametli olan Allah katından indirilmedir; bilen bir millet için müjdeci ve uyarıcı olmak üzere Arapça okunarak, ayetleri uzun uzun açıklanmıştır. Ama insanların çoğu yüz çevirmiştir, onlar işitmezler de: &quot;Bizi çağırdığın şeye karşı kalblerimiz kapalıdır, kulaklarımızda ağırlık, bizimle senin aranda anlaşmamıza engel vardır; istediğini yap, biz de yapacağız&quot; derler."
41,5,41:5,وقالوا۟ قلوبنا فى اكنة مما تدعونا اليه وفى ءاذاننا وقر ومنۢ بيننا وبينك حجاب فاعمل اننا عملون,وَقَالُوا۟ قُلُوبُنَا فِىٓ أَكِنَّةٍ مِّمَّا تَدْعُونَآ إِلَيْهِ وَفِىٓ ءَاذَانِنَا وَقْرٌ وَمِنۢ بَيْنِنَا وَبَيْنِكَ حِجَابٌ فَٱعْمَلْ إِنَّنَا عَـٰمِلُونَ,"Bu Kitap, merhametli olan Allah katından indirilmedir; bilen bir millet için müjdeci ve uyarıcı olmak üzere Arapça okunarak, ayetleri uzun uzun açıklanmıştır. Ama insanların çoğu yüz çevirmiştir, onlar işitmezler de: &quot;Bizi çağırdığın şeye karşı kalblerimiz kapalıdır, kulaklarımızda ağırlık, bizimle senin aranda anlaşmamıza engel vardır; istediğini yap, biz de yapacağız&quot; derler."
41,6,41:6,قل انما انا۠ بشر مثلكم يوحى الى انما الهكم اله وحد فاستقيموا۟ اليه واستغفروه ۗ وويل للمشركين,قُلْ إِنَّمَآ أَنَا۠ بَشَرٌ مِّثْلُكُمْ يُوحَىٰٓ إِلَىَّ أَنَّمَآ إِلَـٰهُكُمْ إِلَـٰهٌ وَٰحِدٌ فَٱسْتَقِيمُوٓا۟ إِلَيْهِ وَٱسْتَغْفِرُوهُ ۗ وَوَيْلٌ لِّلْمُشْرِكِينَ,"Onlara söyle: &quot;Ben de ancak sizin gibi bir insanım. Bana, tanrınızın tek bir Tanrı olduğu vahyolunuyor. Artık O'na yönelin, O'ndan bağışlanma dileyin; vay ortak koşanlara!&quot;"
41,7,41:7,الذين لا يوتون الزكوة وهم بالاخرة هم كفرون,ٱلَّذِينَ لَا يُؤْتُونَ ٱلزَّكَوٰةَ وَهُم بِٱلْـَٔاخِرَةِ هُمْ كَـٰفِرُونَ,Onlar zekat vermezler; ahireti inkar edenler de yalnız onlardır.
41,8,41:8,ان الذين ءامنوا۟ وعملوا۟ الصلحت لهم اجر غير ممنون,إِنَّ ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّـٰلِحَـٰتِ لَهُمْ أَجْرٌ غَيْرُ مَمْنُونٍ,"Doğrusu inanıp yararlı iş işleyenlere, onlara kesintisiz bir ecir vardır."
41,9,41:9,۞ قل اينكم لتكفرون بالذى خلق الارض فى يومين وتجعلون لهۥ اندادا ۚ ذلك رب العلمين,۞ قُلْ أَئِنَّكُمْ لَتَكْفُرُونَ بِٱلَّذِى خَلَقَ ٱلْأَرْضَ فِى يَوْمَيْنِ وَتَجْعَلُونَ لَهُۥٓ أَندَادًا ۚ ذَٰلِكَ رَبُّ ٱلْعَـٰلَمِينَ,"&quot;Siz yeri iki günde yaratanı mı inkar ediyor ve O'na eşler koşuyorsunuz! O, alemlerin Rabbidir&quot; de."
41,10,41:10,وجعل فيها روسى من فوقها وبرك فيها وقدر فيها اقوتها فى اربعة ايام سواء للسايلين,وَجَعَلَ فِيهَا رَوَٰسِىَ مِن فَوْقِهَا وَبَـٰرَكَ فِيهَا وَقَدَّرَ فِيهَآ أَقْوَٰتَهَا فِىٓ أَرْبَعَةِ أَيَّامٍ سَوَآءً لِّلسَّآئِلِينَ,"Yeryüzüne üstünden ağır baskılar (dağlar) yerleştirdi, onu bereketli kıldı; arayıp soranlar için gıdalarını tam (toplam) dört gün içinde yetiştirmesi kanununu koydu (takdir etti)."
42,1,42:1, حم, حمٓ,"Ha, Mim."
42,2,42:2,عسق,عٓسٓقٓ,"Ayn, Sin, Kaf,"
42,3,42:3,كذلك يوحى اليك والى الذين من قبلك الله العزيز الحكيم,كَذَٰلِكَ يُوحِىٓ إِلَيْكَ وَإِلَى ٱلَّذِينَ مِن قَبْلِكَ ٱللَّهُ ٱلْعَزِيزُ ٱلْحَكِيمُ,"Güçlü olan, Hakim olan Allah, sana da, senden öncekilere de böyle vahyeder."
42,4,42:4,لهۥ ما فى السموت وما فى الارض ۖ وهو العلى العظيم,لَهُۥ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۖ وَهُوَ ٱلْعَلِىُّ ٱلْعَظِيمُ,"Göklerde olanlar da, yerde olanlar da O'nundur. O, çok yücedir ve büyüktür."
42,5,42:5,تكاد السموت يتفطرن من فوقهن ۚ والمليكة يسبحون بحمد ربهم ويستغفرون لمن فى الارض ۗ الا ان الله هو الغفور الرحيم,تَكَادُ ٱلسَّمَـٰوَٰتُ يَتَفَطَّرْنَ مِن فَوْقِهِنَّ ۚ وَٱلْمَلَـٰٓئِكَةُ يُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَيَسْتَغْفِرُونَ لِمَن فِى ٱلْأَرْضِ ۗ أَلَآ إِنَّ ٱللَّهَ هُوَ ٱلْغَفُورُ ٱلرَّحِيمُ,"Gökler neredeyse üstlerinden çatlayacak. Melekler Rablerini överek tesbih eder ve yeryüzünde bulunanlar için O'ndan bağışlanma dilerler. İyi bilin ki Allah Şüphesiz bağışlayandır, merhametli olandır."
42,6,42:6,والذين اتخذوا۟ من دونهۦ اولياء الله حفيظ عليهم وما انت عليهم بوكيل,وَٱلَّذِينَ ٱتَّخَذُوا۟ مِن دُونِهِۦٓ أَوْلِيَآءَ ٱللَّهُ حَفِيظٌ عَلَيْهِمْ وَمَآ أَنتَ عَلَيْهِم بِوَكِيلٍ,"Allah'ı bırakıp da dostlar edinenlerin işlediklerini Allah gözetlemektedir. Sen, onlara vekil olmağa memur değilsin."
42,7,42:7,وكذلك اوحينا اليك قرءانا عربيا لتنذر ام القرى ومن حولها وتنذر يوم الجمع لا ريب فيه ۚ فريق فى الجنة وفريق فى السعير,وَكَذَٰلِكَ أَوْحَيْنَآ إِلَيْكَ قُرْءَانًا عَرَبِيًّا لِّتُنذِرَ أُمَّ ٱلْقُرَىٰ وَمَنْ حَوْلَهَا وَتُنذِرَ يَوْمَ ٱلْجَمْعِ لَا رَيْبَ فِيهِ ۚ فَرِيقٌ فِى ٱلْجَنَّةِ وَفَرِيقٌ فِى ٱلسَّعِيرِ,"Böylece şehirlerin anası olan Mekke'de ve çevresinde bulunanları uyarman, şüphe götürmeyen toplanma günü ile uyarman için sana Arapça okunan bir Kitap vahyettik. İnsanların bir takımı cennete, bir takımı da çılgın alevli cehenneme girer."
42,8,42:8,ولو شاء الله لجعلهم امة وحدة ولكن يدخل من يشاء فى رحمتهۦ ۚ والظلمون ما لهم من ولى ولا نصير,وَلَوْ شَآءَ ٱللَّهُ لَجَعَلَهُمْ أُمَّةً وَٰحِدَةً وَلَـٰكِن يُدْخِلُ مَن يَشَآءُ فِى رَحْمَتِهِۦ ۚ وَٱلظَّـٰلِمُونَ مَا لَهُم مِّن وَلِىٍّ وَلَا نَصِيرٍ,"Eğer dilemiş olsaydı hepsini bir tek ümmet yapardı. Ama, O, rahmetine dilediğini kavuşturur. Zalimlerin ise bir dost ve yardımcısı olmaz."
42,9,42:9,ام اتخذوا۟ من دونهۦ اولياء ۖ فالله هو الولى وهو يحى الموتى وهو على كل شىء قدير,أَمِ ٱتَّخَذُوا۟ مِن دُونِهِۦٓ أَوْلِيَآءَ ۖ فَٱللَّهُ هُوَ ٱلْوَلِىُّ وَهُوَ يُحْىِ ٱلْمَوْتَىٰ وَهُوَ عَلَىٰ كُلِّ شَىْءٍ قَدِيرٌ,"Demek onlar Allah'tan başka dostlar edindiler? Oysa dost, ancak Allah'tır. O, ölüleri diriltir. Her şeye Kadir'dir."
42,10,42:10,وما اختلفتم فيه من شىء فحكمهۥ الى الله ۚ ذلكم الله ربى عليه توكلت واليه انيب,وَمَا ٱخْتَلَفْتُمْ فِيهِ مِن شَىْءٍ فَحُكْمُهُۥٓ إِلَى ٱللَّهِ ۚ ذَٰلِكُمُ ٱللَّهُ رَبِّى عَلَيْهِ تَوَكَّلْتُ وَإِلَيْهِ أُنِيبُ,"Ayrılığa düştüğünüz herhangi bir şeyde hüküm vermek, Allah'a aittir; &quot;İşte bu Allah, benim Rabbimdir. O'na güvenirim ve O'na yönelirim.&quot; (demek gerekir)"
43,1,43:1, حم, حمٓ,"Ha, Mim,"
43,2,43:2,والكتب المبين,وَٱلْكِتَـٰبِ ٱلْمُبِينِ,"Apaçık Kitap'a and olsun ki, akledesiniz diye Kuran'ı Arapça okunan bir Kitap kılmışızdır."
43,3,43:3,انا جعلنه قرءنا عربيا لعلكم تعقلون,إِنَّا جَعَلْنَـٰهُ قُرْءَٰنًا عَرَبِيًّا لَّعَلَّكُمْ تَعْقِلُونَ,"Apaçık Kitap'a and olsun ki, akledesiniz diye Kuran'ı Arapça okunan bir Kitap kılmışızdır."
43,4,43:4,وانهۥ فى ام الكتب لدينا لعلى حكيم,وَإِنَّهُۥ فِىٓ أُمِّ ٱلْكِتَـٰبِ لَدَيْنَا لَعَلِىٌّ حَكِيمٌ,"Şüphesiz o, Bizim katımızda Ana Kitap'ta mevcut, yüce ve hikmet dolu bir Kitap'dır."
43,5,43:5,افنضرب عنكم الذكر صفحا ان كنتم قوما مسرفين,أَفَنَضْرِبُ عَنكُمُ ٱلذِّكْرَ صَفْحًا أَن كُنتُمْ قَوْمًا مُّسْرِفِينَ,Ey inkarcılar! Aşırı giden kimselersiniz diye sizi Kuran'la uyarmaktan vaz mı geçelim?
43,6,43:6,وكم ارسلنا من نبى فى الاولين,وَكَمْ أَرْسَلْنَا مِن نَّبِىٍّ فِى ٱلْأَوَّلِينَ,Öncekilere nice peygamberler göndermişizdir.
43,7,43:7,وما ياتيهم من نبى الا كانوا۟ بهۦ يستهزءون,وَمَا يَأْتِيهِم مِّن نَّبِىٍّ إِلَّا كَانُوا۟ بِهِۦ يَسْتَهْزِءُونَ,Kendilerine gelen her peygamberi onlar mutlaka alaya alırlardı.
43,8,43:8,فاهلكنا اشد منهم بطشا ومضى مثل الاولين,فَأَهْلَكْنَآ أَشَدَّ مِنْهُم بَطْشًا وَمَضَىٰ مَثَلُ ٱلْأَوَّلِينَ,"Bunun için Biz de, bunlardan daha kuvvetli olanları yok etmişizdir. Öncekilere dair nice misaller geçmiştir."
43,9,43:9,ولين سالتهم من خلق السموت والارض ليقولن خلقهن العزيز العليم,وَلَئِن سَأَلْتَهُم مَّنْ خَلَقَ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ لَيَقُولُنَّ خَلَقَهُنَّ ٱلْعَزِيزُ ٱلْعَلِيمُ,"And olsun ki onlara: &quot;Gökleri ve yeri kim yarattı?&quot; diye sorsan, &quot;Onları güçlü olan, her şeyi bilen yaratmıştır&quot; derler."
43,10,43:10,الذى جعل لكم الارض مهدا وجعل لكم فيها سبلا لعلكم تهتدون,ٱلَّذِى جَعَلَ لَكُمُ ٱلْأَرْضَ مَهْدًا وَجَعَلَ لَكُمْ فِيهَا سُبُلًا لَّعَلَّكُمْ تَهْتَدُونَ,"O, size yeri beşik kılmış ve orada, doğru gidesiniz diye yollar var etmiştir."
44,1,44:1, حم, حمٓ,"Ha, Mim."
44,2,44:2,والكتب المبين,وَٱلْكِتَـٰبِ ٱلْمُبِينِ,"Apaçık olan Kitap'a and olsun ki, Biz onu, kutlu bir gecede indirdik. Doğrusu Biz, insanları uyarmaktayız."
44,3,44:3,انا انزلنه فى ليلة مبركة ۚ انا كنا منذرين,إِنَّآ أَنزَلْنَـٰهُ فِى لَيْلَةٍ مُّبَـٰرَكَةٍ ۚ إِنَّا كُنَّا مُنذِرِينَ,"Apaçık olan Kitap'a and olsun ki, Biz onu, kutlu bir gecede indirdik. Doğrusu Biz, insanları uyarmaktayız."
44,4,44:4,فيها يفرق كل امر حكيم,فِيهَا يُفْرَقُ كُلُّ أَمْرٍ حَكِيمٍ,"Katımızdan bir buyrukla, her hikmetli işe o gecede hükmedilir. Doğrusu Biz öteden beri peygamberler göndermekteyiz. Eğer kesin olarak inanırsanız bilin ki, bu senin Rabbinden, göklerin, yerin ve ikisi arasında bulunanların Rabbinden bir rahmettir. O, işitendir, bilendir."
44,5,44:5,امرا من عندنا ۚ انا كنا مرسلين,أَمْرًا مِّنْ عِندِنَآ ۚ إِنَّا كُنَّا مُرْسِلِينَ,"Katımızdan bir buyrukla, her hikmetli işe o gecede hükmedilir. Doğrusu Biz öteden beri peygamberler göndermekteyiz. Eğer kesin olarak inanırsanız bilin ki, bu senin Rabbinden, göklerin, yerin ve ikisi arasında bulunanların Rabbinden bir rahmettir. O, işitendir, bilendir."
44,6,44:6,رحمة من ربك ۚ انهۥ هو السميع العليم,رَحْمَةً مِّن رَّبِّكَ ۚ إِنَّهُۥ هُوَ ٱلسَّمِيعُ ٱلْعَلِيمُ,"Katımızdan bir buyrukla, her hikmetli işe o gecede hükmedilir. Doğrusu Biz öteden beri peygamberler göndermekteyiz. Eğer kesin olarak inanırsanız bilin ki, bu senin Rabbinden, göklerin, yerin ve ikisi arasında bulunanların Rabbinden bir rahmettir. O, işitendir, bilendir."
44,7,44:7,رب السموت والارض وما بينهما ۖ ان كنتم موقنين,رَبِّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَآ ۖ إِن كُنتُم مُّوقِنِينَ,"Katımızdan bir buyrukla, her hikmetli işe o gecede hükmedilir. Doğrusu Biz öteden beri peygamberler göndermekteyiz. Eğer kesin olarak inanırsanız bilin ki, bu senin Rabbinden, göklerin, yerin ve ikisi arasında bulunanların Rabbinden bir rahmettir. O, işitendir, bilendir."
44,8,44:8,لا اله الا هو يحىۦ ويميت ۖ ربكم ورب ءابايكم الاولين,لَآ إِلَـٰهَ إِلَّا هُوَ يُحْىِۦ وَيُمِيتُ ۖ رَبُّكُمْ وَرَبُّ ءَابَآئِكُمُ ٱلْأَوَّلِينَ,O'ndan başka tanrı yoktur; diriltir ve öldürür. Sizin de Rabbiniz önceki atalarınızın da Rabbidir.
44,9,44:9,بل هم فى شك يلعبون,بَلْ هُمْ فِى شَكٍّ يَلْعَبُونَ,"Ama inkarcılar, dirilmekten şüphededirler, bunu eğlenceye alırlar."
