chapter_id,chapter_name,verse_number,verse_key,arabic_text_raw,arabic_text_normalized,arabic_text_search,arabic_words,turkish_text
19,Maryam,10,19:10,قَالَ رَبِّ ٱجْعَل لِّىٓ ءَايَةً ۚ قَالَ ءَايَتُكَ أَلَّا تُكَلِّمَ ٱلنَّاسَ ثَلَـٰثَ لَيَالٍ سَوِيًّا,قال رب ٱجعل لى ءاية  قال ءايتك ألا تكلم ٱلناس ثلث ليال سويا,قال رب اجعل لي ءايه  قال ءايتك الا تكلم الناس ثلث ليال سويا,قال رب اجعل لي ءايه قال ءايتك الا تكلم الناس ثلث ليال سويا,"Zekeriya &quot;Rabbim! Öyleyse bana bir alamet ver&quot; dedi. Allah: &quot;Senin alametin, sağlam ve sıhhatli olduğun halde üç gün üç gece insanlarla konuşamamandır&quot; buyurdu."
20,Taha,1,20:1, طه,طه,طه,طه,"Ta, Ha."
20,Taha,2,20:2,مَآ أَنزَلْنَا عَلَيْكَ ٱلْقُرْءَانَ لِتَشْقَىٰٓ,ما أنزلنا عليك ٱلقرءان لتشقى,ما انزلنا عليك القرءان لتشقي,ما انزلنا عليك القرءان لتشقي,"Kuran'ı sana, sıkıntıya düşeşin diye değil, ancak Allah'tan korkanlara bir öğüt ve yeri ve yüce gökleri yaratanın katından bir Kitap olarak indirdik."
20,Taha,3,20:3,إِلَّا تَذْكِرَةً لِّمَن يَخْشَىٰ,إلا تذكرة لمن يخشى,الا تذكره لمن يخشي,الا تذكره لمن يخشي,"Kuran'ı sana, sıkıntıya düşeşin diye değil, ancak Allah'tan korkanlara bir öğüt ve yeri ve yüce gökleri yaratanın katından bir Kitap olarak indirdik."
20,Taha,4,20:4,تَنزِيلًا مِّمَّنْ خَلَقَ ٱلْأَرْضَ وَٱلسَّمَـٰوَٰتِ ٱلْعُلَى,تنزيلا ممن خلق ٱلأرض وٱلسموت ٱلعلى,تنزيلا ممن خلق الارض والسموت العلي,تنزيلا ممن خلق الارض والسموت العلي,"Kuran'ı sana, sıkıntıya düşeşin diye değil, ancak Allah'tan korkanlara bir öğüt ve yeri ve yüce gökleri yaratanın katından bir Kitap olarak indirdik."
20,Taha,5,20:5,ٱلرَّحْمَـٰنُ عَلَى ٱلْعَرْشِ ٱسْتَوَىٰ,ٱلرحمن على ٱلعرش ٱستوى,الرحمن علي العرش استوي,الرحمن علي العرش استوي,Rahman arşa hükmetmektedir.
20,Taha,6,20:6,لَهُۥ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ وَمَا بَيْنَهُمَا وَمَا تَحْتَ ٱلثَّرَىٰ,له ما فى ٱلسموت وما فى ٱلأرض وما بينهما وما تحت ٱلثرى,له ما في السموت وما في الارض وما بينهما وما تحت الثري,له ما في السموت وما في الارض وما بينهما وما تحت الثري,"Göklerde ve yerde, her ikisi arasında ve toprağın altında bulunanlar O'nundur."
20,Taha,7,20:7,وَإِن تَجْهَرْ بِٱلْقَوْلِ فَإِنَّهُۥ يَعْلَمُ ٱلسِّرَّ وَأَخْفَى,وإن تجهر بٱلقول فإنه يعلم ٱلسر وأخفى,وان تجهر بالقول فانه يعلم السر واخفي,وان تجهر بالقول فانه يعلم السر واخفي,"Sen sözü istersen açığa vur, şüphesiz O gizliyi de, gizlinin gizlisini de bilir."
20,Taha,8,20:8,ٱللَّهُ لَآ إِلَـٰهَ إِلَّا هُوَ ۖ لَهُ ٱلْأَسْمَآءُ ٱلْحُسْنَىٰ,ٱلله لا إله إلا هو  له ٱلأسماء ٱلحسنى,الله لا اله الا هو  له الاسماء الحسني,الله لا اله الا هو له الاسماء الحسني,"Allah'tan başka tanrı yoktur, en güzel isimler O'nundur."
20,Taha,9,20:9,وَهَلْ أَتَىٰكَ حَدِيثُ مُوسَىٰٓ,وهل أتىك حديث موسى,وهل اتيك حديث موسي,وهل اتيك حديث موسي,Musa'nın başından geçen olay sana geldi mi?
20,Taha,10,20:10,إِذْ رَءَا نَارًا فَقَالَ لِأَهْلِهِ ٱمْكُثُوٓا۟ إِنِّىٓ ءَانَسْتُ نَارًا لَّعَلِّىٓ ءَاتِيكُم مِّنْهَا بِقَبَسٍ أَوْ أَجِدُ عَلَى ٱلنَّارِ هُدًى,إذ رءا نارا فقال لأهله ٱمكثوا إنى ءانست نارا لعلى ءاتيكم منها بقبس أو أجد على ٱلنار هدى,اذ رءا نارا فقال لاهله امكثوا اني ءانست نارا لعلي ءاتيكم منها بقبس او اجد علي النار هدي,اذ رءا نارا فقال لاهله امكثوا اني ءانست نارا لعلي ءاتيكم منها بقبس او اجد علي النار هدي,"O, bir ateş görmüştü de, ailesine: &quot;Durun, ben bir ateş gördüm, ya ondan size bir kor getirir, ya da ateşin yanında bir yol gösteren bulurum&quot; demişti."
21,Al-Anbya,1,21:1, ٱقْتَرَبَ لِلنَّاسِ حِسَابُهُمْ وَهُمْ فِى غَفْلَةٍ مُّعْرِضُونَ,ٱقترب للناس حسابهم وهم فى غفلة معرضون,اقترب للناس حسابهم وهم في غفله معرضون,اقترب للناس حسابهم وهم في غفله معرضون,"İnsanların hesap görme zamanı yaklaştı, fakat onlar hala habersiz, hakdan yüz çeviriyorlar."
21,Al-Anbya,2,21:2,مَا يَأْتِيهِم مِّن ذِكْرٍ مِّن رَّبِّهِم مُّحْدَثٍ إِلَّا ٱسْتَمَعُوهُ وَهُمْ يَلْعَبُونَ,ما يأتيهم من ذكر من ربهم محدث إلا ٱستمعوه وهم يلعبون,ما ياتيهم من ذكر من ربهم محدث الا استمعوه وهم يلعبون,ما ياتيهم من ذكر من ربهم محدث الا استمعوه وهم يلعبون,"Rablerinden kendilerine gelen her yeni ihtarı mutlaka, gönülleri gaflet içinde eğlenerek dinlerler. Zulmedenler, gizli toplantılarında: &quot;Bu zat, sizin gibi bir insandan başka bir şey midir? Siz, göz göre göre sihre mi uyarsınız?&quot; diye konuşurlar."
21,Al-Anbya,3,21:3,لَاهِيَةً قُلُوبُهُمْ ۗ وَأَسَرُّوا۟ ٱلنَّجْوَى ٱلَّذِينَ ظَلَمُوا۟ هَلْ هَـٰذَآ إِلَّا بَشَرٌ مِّثْلُكُمْ ۖ أَفَتَأْتُونَ ٱلسِّحْرَ وَأَنتُمْ تُبْصِرُونَ,لاهية قلوبهم  وأسروا ٱلنجوى ٱلذين ظلموا هل هذا إلا بشر مثلكم  أفتأتون ٱلسحر وأنتم تبصرون,لاهيه قلوبهم  واسروا النجوي الذين ظلموا هل هذا الا بشر مثلكم  افتاتون السحر وانتم تبصرون,لاهيه قلوبهم واسروا النجوي الذين ظلموا هل هذا الا بشر مثلكم افتاتون السحر وانتم تبصرون,"Rablerinden kendilerine gelen her yeni ihtarı mutlaka, gönülleri gaflet içinde eğlenerek dinlerler. Zulmedenler, gizli toplantılarında: &quot;Bu zat, sizin gibi bir insandan başka bir şey midir? Siz, göz göre göre sihre mi uyarsınız?&quot; diye konuşurlar."
21,Al-Anbya,4,21:4,قَالَ رَبِّى يَعْلَمُ ٱلْقَوْلَ فِى ٱلسَّمَآءِ وَٱلْأَرْضِ ۖ وَهُوَ ٱلسَّمِيعُ ٱلْعَلِيمُ,قال ربى يعلم ٱلقول فى ٱلسماء وٱلأرض  وهو ٱلسميع ٱلعليم,قال ربي يعلم القول في السماء والارض  وهو السميع العليم,قال ربي يعلم القول في السماء والارض وهو السميع العليم,"Peygamber: &quot;Benim Rabbim gökte ve yerde söyleneni bilir. O, işitendir, bilendir&quot; dedi."
21,Al-Anbya,5,21:5,بَلْ قَالُوٓا۟ أَضْغَـٰثُ أَحْلَـٰمٍۭ بَلِ ٱفْتَرَىٰهُ بَلْ هُوَ شَاعِرٌ فَلْيَأْتِنَا بِـَٔايَةٍ كَمَآ أُرْسِلَ ٱلْأَوَّلُونَ,بل قالوا أضغث أحلم بل ٱفترىه بل هو شاعر فليأتنا باية كما أرسل ٱلأولون,بل قالوا اضغث احلم بل افتريه بل هو شاعر فلياتنا بايه كما ارسل الاولون,بل قالوا اضغث احلم بل افتريه بل هو شاعر فلياتنا بايه كما ارسل الاولون,"Onlar: &quot;Hayır; bunlar karışık rüyalardır&quot;, &quot;Hayır; onu uydurmuştur&quot;, &quot;Hayır; o şairdir&quot;, &quot;Haydi önceki peygamberler gibi o da bize bir mucize getirsin&quot; dediler."
21,Al-Anbya,6,21:6,مَآ ءَامَنَتْ قَبْلَهُم مِّن قَرْيَةٍ أَهْلَكْنَـٰهَآ ۖ أَفَهُمْ يُؤْمِنُونَ,ما ءامنت قبلهم من قرية أهلكنها  أفهم يؤمنون,ما ءامنت قبلهم من قريه اهلكنها  افهم يومنون,ما ءامنت قبلهم من قريه اهلكنها افهم يومنون,"Onlardan önce yoketmiş olduğumuz kasabalar halkı inanmadılar, bunlar mı inanacaklar?"
21,Al-Anbya,7,21:7,وَمَآ أَرْسَلْنَا قَبْلَكَ إِلَّا رِجَالًا نُّوحِىٓ إِلَيْهِمْ ۖ فَسْـَٔلُوٓا۟ أَهْلَ ٱلذِّكْرِ إِن كُنتُمْ لَا تَعْلَمُونَ,وما أرسلنا قبلك إلا رجالا نوحى إليهم  فسلوا أهل ٱلذكر إن كنتم لا تعلمون,وما ارسلنا قبلك الا رجالا نوحي اليهم  فسلوا اهل الذكر ان كنتم لا تعلمون,وما ارسلنا قبلك الا رجالا نوحي اليهم فسلوا اهل الذكر ان كنتم لا تعلمون,"Senden önce de, kendilerine vahyettiğimiz adamlar gönderdik. Bilmiyorsanız kitablılara sorun."
21,Al-Anbya,8,21:8,وَمَا جَعَلْنَـٰهُمْ جَسَدًا لَّا يَأْكُلُونَ ٱلطَّعَامَ وَمَا كَانُوا۟ خَـٰلِدِينَ,وما جعلنهم جسدا لا يأكلون ٱلطعام وما كانوا خلدين,وما جعلنهم جسدا لا ياكلون الطعام وما كانوا خلدين,وما جعلنهم جسدا لا ياكلون الطعام وما كانوا خلدين,Biz onları yemek yemez birer ceset kılmadık ve onlar ölümsüz de değillerdi.
21,Al-Anbya,9,21:9,ثُمَّ صَدَقْنَـٰهُمُ ٱلْوَعْدَ فَأَنجَيْنَـٰهُمْ وَمَن نَّشَآءُ وَأَهْلَكْنَا ٱلْمُسْرِفِينَ,ثم صدقنهم ٱلوعد فأنجينهم ومن نشاء وأهلكنا ٱلمسرفين,ثم صدقنهم الوعد فانجينهم ومن نشاء واهلكنا المسرفين,ثم صدقنهم الوعد فانجينهم ومن نشاء واهلكنا المسرفين,"Sonra Biz onlara verdiğimiz sözü yerine getirdik, kendilerini ve dilediklerimizi kurtardık; aşırı gidenleri ise yok ettik."
21,Al-Anbya,10,21:10,لَقَدْ أَنزَلْنَآ إِلَيْكُمْ كِتَـٰبًا فِيهِ ذِكْرُكُمْ ۖ أَفَلَا تَعْقِلُونَ,لقد أنزلنا إليكم كتبا فيه ذكركم  أفلا تعقلون,لقد انزلنا اليكم كتبا فيه ذكركم  افلا تعقلون,لقد انزلنا اليكم كتبا فيه ذكركم افلا تعقلون,"And olsun ki, size şerefiniz ve öğüt veren bir Kitap indirdik; akletmiyor musunuz?"
22,Al-Hajj,1,22:1, يَـٰٓأَيُّهَا ٱلنَّاسُ ٱتَّقُوا۟ رَبَّكُمْ ۚ إِنَّ زَلْزَلَةَ ٱلسَّاعَةِ شَىْءٌ عَظِيمٌ,يأيها ٱلناس ٱتقوا ربكم  إن زلزلة ٱلساعة شىء عظيم,يايها الناس اتقوا ربكم  ان زلزله الساعه شيء عظيم,يايها الناس اتقوا ربكم ان زلزله الساعه شيء عظيم,Ey insanlar! Rabbinizden sakının; doğrusu kıyamet gününün sarsıntısı büyük şeydir.
22,Al-Hajj,2,22:2,يَوْمَ تَرَوْنَهَا تَذْهَلُ كُلُّ مُرْضِعَةٍ عَمَّآ أَرْضَعَتْ وَتَضَعُ كُلُّ ذَاتِ حَمْلٍ حَمْلَهَا وَتَرَى ٱلنَّاسَ سُكَـٰرَىٰ وَمَا هُم بِسُكَـٰرَىٰ وَلَـٰكِنَّ عَذَابَ ٱللَّهِ شَدِيدٌ,يوم ترونها تذهل كل مرضعة عما أرضعت وتضع كل ذات حمل حملها وترى ٱلناس سكرى وما هم بسكرى ولكن عذاب ٱلله شديد,يوم ترونها تذهل كل مرضعه عما ارضعت وتضع كل ذات حمل حملها وتري الناس سكري وما هم بسكري ولكن عذاب الله شديد,يوم ترونها تذهل كل مرضعه عما ارضعت وتضع كل ذات حمل حملها وتري الناس سكري وما هم بسكري ولكن عذاب الله شديد,"Kıyameti gören her emzikli kadın emzirdiğini unutur, her hamile kadın çocuğunu düşürür. İnsanları sarhoş gibi görürsün oysa sarhoş değildirler, fakat bu sadece Allah'ın azabının çetin olmasındandır."
22,Al-Hajj,3,22:3,وَمِنَ ٱلنَّاسِ مَن يُجَـٰدِلُ فِى ٱللَّهِ بِغَيْرِ عِلْمٍ وَيَتَّبِعُ كُلَّ شَيْطَـٰنٍ مَّرِيدٍ,ومن ٱلناس من يجدل فى ٱلله بغير علم ويتبع كل شيطن مريد,ومن الناس من يجدل في الله بغير علم ويتبع كل شيطن مريد,ومن الناس من يجدل في الله بغير علم ويتبع كل شيطن مريد,Allah hakkında bilmeden taşıyan ve her azılı şeytana uyan insanlar vardır.
22,Al-Hajj,4,22:4,كُتِبَ عَلَيْهِ أَنَّهُۥ مَن تَوَلَّاهُ فَأَنَّهُۥ يُضِلُّهُۥ وَيَهْدِيهِ إِلَىٰ عَذَابِ ٱلسَّعِيرِ,كتب عليه أنه من تولاه فأنه يضله ويهديه إلى عذاب ٱلسعير,كتب عليه انه من تولاه فانه يضله ويهديه الي عذاب السعير,كتب عليه انه من تولاه فانه يضله ويهديه الي عذاب السعير,Onun hakkında şöyle yazılmıştır: O kendisini dost edinen kimseyi saptırır ve alevli azaba götürür.
22,Al-Hajj,5,22:5,يَـٰٓأَيُّهَا ٱلنَّاسُ إِن كُنتُمْ فِى رَيْبٍ مِّنَ ٱلْبَعْثِ فَإِنَّا خَلَقْنَـٰكُم مِّن تُرَابٍ ثُمَّ مِن نُّطْفَةٍ ثُمَّ مِنْ عَلَقَةٍ ثُمَّ مِن مُّضْغَةٍ مُّخَلَّقَةٍ وَغَيْرِ مُخَلَّقَةٍ لِّنُبَيِّنَ لَكُمْ ۚ وَنُقِرُّ فِى ٱلْأَرْحَامِ مَا نَشَآءُ إِلَىٰٓ أَجَلٍ مُّسَمًّى ثُمَّ نُخْرِجُكُمْ طِفْلًا ثُمَّ لِتَبْلُغُوٓا۟ أَشُدَّكُمْ ۖ وَمِنكُم مَّن يُتَوَفَّىٰ وَمِنكُم مَّن يُرَدُّ إِلَىٰٓ أَرْذَلِ ٱلْعُمُرِ لِكَيْلَا يَعْلَمَ مِنۢ بَعْدِ عِلْمٍ شَيْـًٔا ۚ وَتَرَى ٱلْأَرْضَ هَامِدَةً فَإِذَآ أَنزَلْنَا عَلَيْهَا ٱلْمَآءَ ٱهْتَزَّتْ وَرَبَتْ وَأَنۢبَتَتْ مِن كُلِّ زَوْجٍۭ بَهِيجٍ,يأيها ٱلناس إن كنتم فى ريب من ٱلبعث فإنا خلقنكم من تراب ثم من نطفة ثم من علقة ثم من مضغة مخلقة وغير مخلقة لنبين لكم  ونقر فى ٱلأرحام ما نشاء إلى أجل مسمى ثم نخرجكم طفلا ثم لتبلغوا أشدكم  ومنكم من يتوفى ومنكم من يرد إلى أرذل ٱلعمر لكيلا يعلم من بعد علم شيا  وترى ٱلأرض هامدة فإذا أنزلنا عليها ٱلماء ٱهتزت وربت وأنبتت من كل زوج بهيج,يايها الناس ان كنتم في ريب من البعث فانا خلقنكم من تراب ثم من نطفه ثم من علقه ثم من مضغه مخلقه وغير مخلقه لنبين لكم  ونقر في الارحام ما نشاء الي اجل مسمي ثم نخرجكم طفلا ثم لتبلغوا اشدكم  ومنكم من يتوفي ومنكم من يرد الي ارذل العمر لكيلا يعلم من بعد علم شيا  وتري الارض هامده فاذا انزلنا عليها الماء اهتزت وربت وانبتت من كل زوج بهيج,يايها الناس ان كنتم في ريب من البعث فانا خلقنكم من تراب ثم من نطفه ثم من علقه ثم من مضغه مخلقه وغير مخلقه لنبين لكم ونقر في الارحام ما نشاء الي اجل مسمي ثم نخرجكم طفلا ثم لتبلغوا اشدكم ومنكم من يتوفي ومنكم من يرد الي ارذل العمر لكيلا يعلم من بعد علم شيا وتري الارض هامده فاذا انزلنا عليها الماء اهتزت وربت وانبتت من كل زوج بهيج,"Ey insanlar! Öldükten sonra tekrar dirilmekten şüphede iseniz bilin ki, ne olduğunuzu size açıklamak için, Biz sizi topraktan sonra nutfeden, sonra pıhtılaşmış kandan, sonra da yapısı belli belirsiz bir çiğnem etten yaratmışızdır. Dilediğimizi belli bir süreye kadar rahimlerde tutarız; sonra sizi çocuk olarak çıkartırız, böylece yetişip erginlik çağına varırsınız. Kiminiz öldürülür, kiminiz de ömrünün en fena zamanına ulaştırılır ki, bilirken birşey bilmez olur. Yeryüzünü görürsün ki kupkurudur; fakat Biz ona su indirdiğimiz zaman harekete geçer, kabarır, her güzel bitkiden çift çift yetiştirir."
